Row ID,State,Category,Sub-Category,Sales,Quantity,Profit
5965,California,Office Supplies,Supplies,17.22,3,5.166
5966,California,Office Supplies,Storage,226.56,6,63.4368
5967,California,Technology,Phones,107.88,3,10.788
5968,New York,Office Supplies,Paper,81.98,2,40.1702
5969,California,Office Supplies,Paper,104.85,1,50.328
5970,California,Office Supplies,Binders,8.704,2,3.1552
5971,California,Office Supplies,Paper,19.92,4,9.7608
5972,California,Furniture,Furnishings,43.02,3,15.4872
5973,New York,Furniture,Bookcases,240.784,1,30.098
5974,New York,Office Supplies,Appliances,414.96,2,124.488
5975,North Carolina,Office Supplies,Storage,387.72,5,-67.851
5976,Kansas,Office Supplies,Storage,360.38,2,93.6988
5977,Kansas,Office Supplies,Paper,13.56,2,6.2376
5978,Arizona,Technology,Phones,552,10,34.5
5979,Oklahoma,Furniture,Tables,429.9,5,111.774
5980,Oklahoma,Office Supplies,Binders,32.06,2,15.3888
5981,Oklahoma,Furniture,Chairs,161.96,2,45.3488
5982,Oklahoma,Office Supplies,Storage,19.86,2,5.7594
5983,New York,Office Supplies,Paper,12.96,2,6.3504
5984,Pennsylvania,Office Supplies,Paper,20.544,6,6.42
5985,Mississippi,Furniture,Furnishings,185.58,6,76.0878
5986,Mississippi,Office Supplies,Binders,77.56,2,35.6776
5987,Mississippi,Office Supplies,Storage,87.92,4,0.8792
5988,Mississippi,Office Supplies,Paper,245.94,6,120.5106
5989,Mississippi,Office Supplies,Binders,8.6,1,4.042
5990,Mississippi,Furniture,Bookcases,504.9,5,126.225
5991,California,Office Supplies,Binders,2357.488,7,884.058
5992,California,Technology,Phones,369.544,7,32.3351
5993,California,Furniture,Chairs,184.752,3,-20.7846
5994,Ohio,Office Supplies,Storage,64.96,5,-4.06
5995,Ohio,Office Supplies,Supplies,13.52,2,1.69
5996,Ohio,Furniture,Chairs,458.43,5,-137.529
5997,Ohio,Office Supplies,Appliances,387.136,4,24.196
5998,Ohio,Furniture,Tables,328.59,3,-147.8655
5999,Idaho,Furniture,Chairs,338.352,3,4.2294
6000,Idaho,Office Supplies,Paper,25.92,4,12.4416
6001,Idaho,Office Supplies,Paper,91.36,4,42.0256
6002,Arizona,Furniture,Furnishings,87.96,3,7.6965
6003,Arizona,Office Supplies,Binders,5.214,2,-4.1712
6004,Florida,Office Supplies,Binders,12.294,1,-8.6058
6005,California,Furniture,Furnishings,19.76,4,8.2992
6006,New York,Furniture,Chairs,109.764,2,8.5372
6007,Massachusetts,Technology,Phones,128.85,3,3.8655
6008,South Carolina,Furniture,Furnishings,127.95,3,21.7515
6009,California,Office Supplies,Paper,68.52,3,31.5192
6010,California,Office Supplies,Storage,74.94,3,14.2386
6011,California,Technology,Machines,2548.56,6,286.713
6012,California,Office Supplies,Envelopes,271.44,3,122.148
6013,California,Technology,Phones,287.88,3,35.985
6014,California,Office Supplies,Paper,14.9,5,7.152
6015,California,Technology,Phones,4158.912,8,363.9048
6016,California,Furniture,Furnishings,91.96,2,15.6332
6017,California,Furniture,Furnishings,33.11,7,12.9129
6018,California,Office Supplies,Paper,19.44,3,9.3312
6019,California,Office Supplies,Paper,55.48,1,26.6304
6020,Ohio,Office Supplies,Appliances,91.92,5,11.49
6021,Louisiana,Office Supplies,Appliances,17.34,2,4.6818
6022,Louisiana,Technology,Accessories,71.98,2,15.1158
6023,Texas,Office Supplies,Envelopes,7.08,3,2.478
6024,Rhode Island,Technology,Accessories,69.98,2,4.8986
6025,Ohio,Office Supplies,Appliances,646.272,8,64.6272
6026,Ohio,Office Supplies,Paper,10.368,2,3.7584
6027,Washington,Office Supplies,Fasteners,8.4,5,0.336
6028,Washington,Technology,Phones,71.96,5,25.186
6029,North Carolina,Office Supplies,Art,18.48,2,6.006
6030,California,Office Supplies,Art,9.84,3,2.8536
6031,Florida,Furniture,Chairs,239.24,1,23.924
6032,New Hampshire,Furniture,Furnishings,21.12,4,6.5472
6033,New York,Office Supplies,Supplies,54.9,5,15.372
6034,California,Furniture,Furnishings,15.24,3,5.1816
6035,Texas,Office Supplies,Appliances,19.568,2,-52.8336
6036,Texas,Office Supplies,Binders,310.392,4,-512.1468
6037,Kentucky,Furniture,Furnishings,42.6,3,16.614
6038,Kentucky,Office Supplies,Binders,113.94,6,54.6912
6039,Kentucky,Office Supplies,Storage,129.92,4,5.1968
6040,Kentucky,Office Supplies,Art,5.28,3,2.5344
6041,California,Technology,Phones,859.2,3,75.18
6042,California,Technology,Machines,506.28,3,177.198
6043,Arizona,Furniture,Furnishings,14.368,2,3.9512
6044,Tennessee,Furniture,Chairs,314.352,3,-35.3646
6045,Tennessee,Office Supplies,Paper,27.888,7,10.1094
6046,Arizona,Furniture,Furnishings,238.152,3,89.307
6047,Minnesota,Furniture,Tables,692.94,3,173.235
6048,Florida,Office Supplies,Binders,16.146,9,-12.9168
6049,Florida,Office Supplies,Binders,1345.485,5,-1031.5385
6050,Texas,Office Supplies,Paper,173.488,7,54.215
6051,Wisconsin,Office Supplies,Art,57.75,5,16.17
6052,Wisconsin,Office Supplies,Appliances,272.4,5,76.272
6053,Ohio,Office Supplies,Paper,11.952,3,4.0338
6054,Ohio,Furniture,Furnishings,28,4,7.7
6055,Ohio,Office Supplies,Binders,12.201,7,-9.7608
6056,Texas,Office Supplies,Binders,2.068,1,-3.4122
6057,Texas,Office Supplies,Paper,83.84,8,30.392
6058,New York,Office Supplies,Envelopes,11.36,2,5.3392
6059,New York,Office Supplies,Paper,36.4,5,17.472
6060,Pennsylvania,Technology,Accessories,27.968,2,6.992
6061,New York,Office Supplies,Storage,142.04,4,38.3508
6062,New York,Office Supplies,Art,14.67,3,6.0147
6063,California,Technology,Copiers,1199.96,5,224.9925
6064,California,Office Supplies,Paper,12.6,3,6.174
6065,California,Office Supplies,Paper,17.94,3,8.073
6066,Pennsylvania,Office Supplies,Labels,23.904,6,7.7688
6067,Tennessee,Office Supplies,Supplies,88.96,8,10.008
6068,California,Furniture,Chairs,518.272,8,-97.176
6069,California,Furniture,Furnishings,6.98,1,3.3504
6070,California,Technology,Machines,343.2,1,38.61
6071,Pennsylvania,Office Supplies,Labels,17.544,3,5.9211
6072,Texas,Office Supplies,Storage,152.688,2,-26.7204
6073,Texas,Office Supplies,Fasteners,3.488,2,0.5668
6074,Texas,Office Supplies,Supplies,5.888,2,-1.3248
6075,California,Office Supplies,Binders,153.552,3,51.8238
6076,California,Office Supplies,Storage,270.62,2,2.7062
6077,New York,Technology,Accessories,468.9,6,206.316
6078,New York,Technology,Accessories,72.48,2,30.4416
6079,New York,Office Supplies,Supplies,10.95,3,3.285
6080,New York,Furniture,Furnishings,191.82,3,61.3824
6081,Texas,Office Supplies,Storage,151.056,9,7.5528
6082,Texas,Furniture,Furnishings,25.16,5,-11.322
6083,Texas,Office Supplies,Binders,6.216,6,-9.6348
6084,Texas,Office Supplies,Art,23.616,9,2.6568
6085,Texas,Technology,Accessories,24.032,2,-0.6008
6086,Texas,Office Supplies,Labels,2.088,1,0.6786
6087,Texas,Office Supplies,Binders,4.488,6,-6.732
6088,California,Furniture,Furnishings,29.22,3,12.8568
6089,Georgia,Office Supplies,Paper,6.48,1,3.1104
6090,Colorado,Office Supplies,Binders,1.188,2,-0.99
6091,New York,Furniture,Chairs,272.646,3,18.1764
6092,New York,Technology,Accessories,212.8,2,95.76
6093,New York,Office Supplies,Paper,38.52,9,18.1044
6094,New York,Technology,Accessories,72.64,2,21.792
6095,New York,Office Supplies,Storage,45.4,4,12.712
6096,New York,Office Supplies,Paper,13.76,2,6.3296
6097,New York,Furniture,Chairs,80.991,1,8.0991
6098,New York,Office Supplies,Binders,11.784,3,3.9771
6099,New York,Office Supplies,Fasteners,4.36,2,1.7876
6100,New York,Furniture,Chairs,2888.127,11,609.7157
6101,New York,Technology,Phones,1299.66,2,350.9082
6102,New York,Furniture,Chairs,2254.41,5,375.735
6103,New York,Technology,Phones,104.85,3,28.3095
6104,New York,Technology,Accessories,59.97,3,20.3898
6105,Pennsylvania,Furniture,Tables,314.532,2,-83.8752
6106,Florida,Office Supplies,Art,13.632,4,3.5784
6107,Texas,Office Supplies,Appliances,19.432,2,-49.5516
6108,Texas,Technology,Accessories,65.44,5,-8.18
6109,Illinois,Office Supplies,Labels,6,2,2.1
6110,Illinois,Office Supplies,Binders,1.908,3,-3.2436
6111,Ohio,Furniture,Chairs,1474.802,7,-21.0686
6112,Ohio,Office Supplies,Appliances,110.096,2,33.0288
6113,Ohio,Office Supplies,Fasteners,16.752,6,5.4444
6114,Ohio,Furniture,Chairs,1537.074,9,0
6115,Ohio,Furniture,Chairs,449.372,2,-12.8392
6116,California,Office Supplies,Binders,41.904,6,14.1426
6117,New York,Technology,Phones,2279.96,4,592.7896
6118,New York,Office Supplies,Labels,14.94,3,6.8724
6119,Oregon,Technology,Phones,191.976,3,19.1976
6120,Oregon,Office Supplies,Art,23.832,3,6.5538
6121,Oregon,Furniture,Furnishings,409.216,8,61.3824
6122,Oregon,Furniture,Bookcases,72.588,2,-128.2388
6123,Illinois,Office Supplies,Storage,61.568,2,4.6176
6124,Texas,Office Supplies,Paper,20.96,4,6.812
6125,California,Technology,Accessories,44.75,5,8.5025
6126,California,Office Supplies,Paper,11.96,2,5.382
6127,California,Office Supplies,Binders,3.912,1,1.2714
6128,New York,Furniture,Chairs,327.996,6,54.666
6129,California,Office Supplies,Binders,49.408,4,18.528
6130,Virginia,Technology,Accessories,53.25,3,20.7675
6131,Virginia,Office Supplies,Fasteners,3.76,2,1.316
6132,New York,Furniture,Chairs,767.214,14,161.9674
6133,Tennessee,Office Supplies,Paper,163.96,5,59.4355
6134,California,Furniture,Tables,161.28,2,12.096
6135,California,Office Supplies,Art,192.8,4,55.912
6136,Texas,Technology,Accessories,27.696,3,3.462
6137,Texas,Office Supplies,Appliances,73.164,6,-186.5682
6138,Florida,Office Supplies,Paper,32.064,6,11.2224
6139,California,Furniture,Bookcases,205.666,2,-12.098
6140,California,Office Supplies,Storage,115.44,3,30.0144
6141,Connecticut,Office Supplies,Paper,274.8,5,134.652
6142,Connecticut,Office Supplies,Storage,195.64,4,3.9128
6143,Connecticut,Technology,Phones,257.98,2,74.8142
6144,Connecticut,Office Supplies,Art,119.04,6,48.8064
6145,Nebraska,Office Supplies,Paper,20.07,3,9.2322
6146,California,Office Supplies,Art,11.76,4,3.1752
6147,California,Office Supplies,Art,11.76,4,3.1752
6148,California,Office Supplies,Binders,40.736,2,14.7668
6149,California,Technology,Phones,201.584,2,12.599
6150,California,Furniture,Chairs,340.704,6,-34.0704
6151,Georgia,Furniture,Bookcases,354.9,5,88.725
6152,California,Furniture,Bookcases,1198.33,10,70.49
6153,California,Office Supplies,Storage,87.92,4,0.8792
6154,Pennsylvania,Furniture,Furnishings,51.968,2,10.3936
6155,Pennsylvania,Office Supplies,Storage,51.336,3,5.7753
6156,Pennsylvania,Office Supplies,Storage,332.704,1,33.2704
6157,Pennsylvania,Furniture,Furnishings,42.408,3,9.5418
6158,Oklahoma,Office Supplies,Envelopes,81.54,3,38.3238
6159,Oklahoma,Technology,Accessories,167.28,12,23.4192
6160,California,Office Supplies,Storage,772.68,4,108.1752
6161,Florida,Technology,Phones,323.976,3,28.3479
6162,Florida,Office Supplies,Labels,11.808,4,3.9852
6163,Florida,Office Supplies,Storage,26.16,3,1.962
6164,Florida,Office Supplies,Binders,33.57,5,-25.737
6165,Florida,Furniture,Furnishings,4.992,3,1.3728
6166,Florida,Furniture,Furnishings,20.016,3,5.5044
6167,Florida,Technology,Accessories,170.24,2,53.2
6168,Texas,Office Supplies,Paper,117.456,3,44.046
6169,California,Office Supplies,Paper,22.96,2,11.2504
6170,Virginia,Office Supplies,Paper,13.36,2,6.4128
6171,New York,Office Supplies,Binders,34.248,3,11.5587
6172,New York,Office Supplies,Art,3.52,2,1.0208
6173,Missouri,Office Supplies,Binders,26.7,5,12.549
6174,Missouri,Technology,Accessories,21.2,2,9.116
6175,Missouri,Office Supplies,Storage,838.38,2,226.3626
6176,South Carolina,Furniture,Chairs,1690.04,4,422.51
6177,South Carolina,Office Supplies,Storage,85.96,7,24.0688
6178,South Carolina,Office Supplies,Envelopes,121.96,2,57.3212
6179,South Carolina,Office Supplies,Paper,23.92,4,11.7208
6180,South Carolina,Office Supplies,Storage,63.96,2,6.396
6181,South Carolina,Technology,Phones,629.95,5,176.386
6182,South Carolina,Technology,Phones,113.73,3,32.9817
6183,South Carolina,Office Supplies,Binders,14.6,2,6.862
6184,South Carolina,Office Supplies,Storage,887.84,8,17.7568
6185,Oregon,Furniture,Chairs,403.92,5,25.245
6186,Pennsylvania,Office Supplies,Art,106.8,10,10.68
6187,New York,Office Supplies,Storage,70.95,3,20.5755
6188,New York,Office Supplies,Binders,34.944,6,11.7936
6189,New York,Office Supplies,Art,119.04,6,35.712
6190,Illinois,Technology,Phones,383.84,4,47.98
6191,New York,Furniture,Furnishings,799.56,9,207.8856
6192,Washington,Office Supplies,Storage,31.44,3,8.4888
6193,Texas,Office Supplies,Paper,25.92,5,9.072
6194,Texas,Office Supplies,Binders,6.33,5,-9.8115
6195,Texas,Office Supplies,Paper,75.88,5,26.558
6196,Pennsylvania,Technology,Phones,329.988,2,-76.9972
6197,Pennsylvania,Office Supplies,Storage,71.376,3,-4.461
6198,Indiana,Office Supplies,Paper,63.77,7,28.6965
6199,Indiana,Technology,Phones,50.97,3,13.2522
6200,Indiana,Office Supplies,Paper,96.08,2,46.1184
6201,Illinois,Technology,Copiers,1439.968,4,485.9892
6202,Illinois,Technology,Accessories,43.56,3,-4.9005
6203,California,Furniture,Chairs,563.92,5,7.049
6204,Ohio,Technology,Phones,235.152,8,-47.0304
6205,Ohio,Furniture,Furnishings,7.712,2,1.7352
6206,Texas,Office Supplies,Paper,51.016,7,15.9425
6207,Texas,Office Supplies,Fasteners,25.248,4,7.89
6208,Texas,Furniture,Chairs,56.686,1,-14.5764
6209,Ohio,Office Supplies,Storage,51.168,2,-6.396
6210,Washington,Office Supplies,Binders,2793.528,9,942.8157
6211,Washington,Office Supplies,Storage,1000.02,7,290.0058
6212,Washington,Furniture,Furnishings,65.94,3,22.4196
6213,Washington,Office Supplies,Fasteners,18.24,3,9.12
6214,Washington,Office Supplies,Appliances,76.12,2,22.0748
6215,California,Office Supplies,Envelopes,7.64,1,3.7436
6216,New York,Furniture,Furnishings,68.16,3,27.9456
6217,New York,Office Supplies,Envelopes,62.24,8,29.2528
6218,Kentucky,Technology,Phones,29.97,3,0.2997
6219,Michigan,Technology,Phones,125.7,6,35.196
6220,Michigan,Technology,Phones,191.98,2,51.8346
6221,Michigan,Office Supplies,Storage,20.86,7,1.4602
6222,California,Office Supplies,Labels,56.7,9,26.082
6223,Tennessee,Furniture,Furnishings,72.704,4,19.0848
6224,Tennessee,Office Supplies,Art,12.264,7,1.0731
6225,Tennessee,Office Supplies,Storage,218.352,3,-54.588
6226,Oregon,Furniture,Bookcases,66.294,1,-103.8606
6227,Oregon,Furniture,Chairs,291.168,4,-14.5584
6228,Texas,Technology,Phones,88.776,3,7.7679
6229,Ohio,Technology,Phones,110.376,4,-20.2356
6230,Ohio,Technology,Accessories,55.176,3,15.8631
6231,Iowa,Office Supplies,Art,30.32,4,11.8248
6232,Washington,Furniture,Chairs,177.568,2,8.8784
6233,Washington,Office Supplies,Paper,19.44,3,9.3312
6234,Washington,Office Supplies,Paper,71.28,11,34.2144
6235,Washington,Office Supplies,Binders,1471.96,5,459.9875
6236,Washington,Technology,Phones,79.96,5,-17.991
6237,Pennsylvania,Office Supplies,Envelopes,57.576,3,21.591
6238,New York,Office Supplies,Binders,26.336,4,9.2176
6239,California,Furniture,Furnishings,166.5,3,21.645
6240,California,Office Supplies,Storage,360.38,2,93.6988
6241,California,Office Supplies,Binders,11.744,1,3.8168
6242,New Hampshire,Furniture,Furnishings,247.44,8,101.4504
6243,Tennessee,Office Supplies,Binders,18.24,2,-14.592
6244,Washington,Office Supplies,Supplies,25.35,3,7.605
6245,Washington,Office Supplies,Art,119.04,6,30.9504
6246,Washington,Furniture,Furnishings,22.14,3,6.4206
6247,Washington,Technology,Accessories,13.98,2,6.0114
6248,Indiana,Office Supplies,Binders,43.41,1,19.9686
6249,Indiana,Furniture,Furnishings,6.24,3,2.6208
6250,Indiana,Office Supplies,Appliances,465.16,2,120.9416
6251,Indiana,Office Supplies,Paper,7.98,1,3.99
6252,Illinois,Office Supplies,Appliances,2.394,1,-6.3441
6253,Georgia,Office Supplies,Paper,58.32,9,27.9936
6254,Georgia,Technology,Phones,200.97,3,50.2425
6255,Alabama,Furniture,Furnishings,21.36,8,8.1168
6256,Texas,Office Supplies,Labels,9.856,4,3.4496
6257,Florida,Office Supplies,Binders,3.444,1,-2.5256
6258,Ohio,Office Supplies,Supplies,384.592,2,-81.7258
6259,New York,Office Supplies,Envelopes,22.92,3,11.2308
6260,Indiana,Office Supplies,Binders,11.36,4,5.5664
6261,Washington,Office Supplies,Binders,14.592,3,4.9248
6262,New York,Office Supplies,Labels,41.4,4,19.872
6263,Illinois,Office Supplies,Binders,442.372,7,-729.9138
6264,Georgia,Office Supplies,Binders,34.5,3,15.525
6265,Oklahoma,Office Supplies,Binders,28.85,5,14.425
6266,Tennessee,Office Supplies,Paper,3.488,2,1.1772
6267,Tennessee,Office Supplies,Paper,143.856,9,48.5514
6268,Massachusetts,Technology,Phones,311.98,2,93.594
6269,Massachusetts,Office Supplies,Binders,22.45,5,10.327
6270,California,Technology,Phones,39.992,1,-7.9984
6271,California,Furniture,Chairs,1159.056,9,43.4646
6272,California,Office Supplies,Art,179.9,5,44.975
6273,Illinois,Technology,Accessories,116.312,7,23.2624
6274,Washington,Furniture,Furnishings,12.42,3,4.4712
6275,Washington,Technology,Accessories,428.4,3,89.964
6276,Washington,Furniture,Furnishings,24.75,5,10.89
6277,Washington,Office Supplies,Labels,87.71,7,41.2237
6278,Washington,Office Supplies,Storage,69.52,2,17.38
6279,Washington,Technology,Phones,20.784,2,-4.6764
6280,Washington,Office Supplies,Binders,12.816,3,4.1652
6281,Ohio,Office Supplies,Labels,5.904,2,1.9926
6282,Ohio,Furniture,Furnishings,63.824,2,9.5736
6283,Ohio,Office Supplies,Storage,141.552,3,-26.541
6284,California,Office Supplies,Envelopes,304.9,5,143.303
6285,California,Furniture,Chairs,563.24,5,56.324
6286,Ohio,Furniture,Tables,661.176,2,-231.4116
6287,Tennessee,Technology,Phones,239.976,3,17.9982
6288,California,Furniture,Tables,502.488,3,-87.9354
6289,California,Office Supplies,Binders,196.704,6,68.8464
6290,California,Furniture,Chairs,915.136,4,102.9528
6291,California,Furniture,Furnishings,327.76,8,91.7728
6292,Virginia,Furniture,Chairs,701.96,2,168.4704
6293,California,Technology,Phones,88.776,3,7.7679
6294,California,Office Supplies,Art,64.14,3,16.6764
6295,New York,Office Supplies,Binders,33.552,1,12.582
6296,Massachusetts,Office Supplies,Appliances,1737.18,6,503.7822
6297,Massachusetts,Office Supplies,Storage,704.25,5,84.51
6298,Massachusetts,Office Supplies,Paper,141.76,4,66.6272
6299,California,Office Supplies,Binders,36.36,3,12.2715
6300,California,Furniture,Furnishings,25.83,3,9.5571
6301,Illinois,Office Supplies,Binders,24.588,3,-38.1114
6302,Illinois,Office Supplies,Envelopes,13.984,2,4.7196
6303,Texas,Technology,Phones,195.96,5,19.596
6304,Texas,Office Supplies,Paper,74.352,3,23.235
6305,New York,Office Supplies,Paper,6.68,1,3.2064
6306,Oregon,Office Supplies,Supplies,17.584,7,-4.1762
6307,Oregon,Furniture,Chairs,104.784,1,-14.4078
6308,Oregon,Office Supplies,Paper,47.952,3,16.7832
6309,Oregon,Furniture,Chairs,650.352,3,-97.5528
6310,Oregon,Office Supplies,Labels,629.184,8,228.0792
6311,Oregon,Office Supplies,Paper,15.176,1,5.3116
6312,California,Furniture,Furnishings,127.95,3,21.7515
6313,Connecticut,Office Supplies,Storage,579.51,3,81.1314
6314,Connecticut,Technology,Phones,14.99,1,7.3451
6315,Michigan,Office Supplies,Art,151.92,4,45.576
6316,Michigan,Office Supplies,Labels,196.62,2,96.3438
